season,st_id,beta
202201,3360,0.847285507
202201,3437,1.521226707
202201,3548,1.604449849
202201,3605,1.662935649
202201,3630,1.346705242
202201,3666,1.262549353
202201,3689,1.495977564
202201,3703,1.141806952
202201,4123,0.847043357
202201,4155,0.291961693
202201,4306,0.850534943
202201,4433,0.070426447
202201,4532,0.627877048
202201,4541,0.494622994
202201,4563,0.327091201
202201,4702,1.7933839
202201,4766,0.201424655
202201,4967,1.146674488
202201,5392,1.024942019
202201,5530,0.305173212
202201,5533,0.459455026
202201,5534,0.317817653
202201,6120,1.322147807
202201,6122,0.459000028
202201,6125,1.467001277
202201,6139,1.155347449
202201,6153,1.341359764
202201,6167,1.60154034
202201,6176,0.492120579
202201,6226,2.046654684
202201,6442,0.488906004
202201,6506,0.477025501
202201,6605,0.560788114
202201,8105,1.221525155
202201,8110,1.620736108
202201,8390,-0.070283377
202201,8450,2.156604142
202201,8930,0.47312685
202201,9904,1.109137826
202201,1104,0.422762047
202201,1217,0.98732364
202201,1219,0.309439839
202201,1236,1.253488931
202201,1310,0.88850185
202201,1313,0.934187808
202201,1319,0.882775734
202201,1339,0.479504242
202201,1402,0.610979769
202201,1432,1.461927783
202201,1434,0.469006378
202201,1444,0.932488874
202201,1447,1.209360547
202201,1451,0.422452351
202201,1457,0.582735758
202201,1464,0.715643533
202201,1503,0.763127501
202201,1522,0.200268167
202201,1524,0.968308771
202201,1527,0.553716317
202201,1539,0.883274451
202201,1540,0.035420267
202201,1569,1.112903031
202201,1734,0.369911242
202201,1737,0.376456801
202201,2027,0.919173649
202201,2201,0.888471044
202201,2204,0.623958144
202201,2206,0.685031097
202201,2312,1.385160708
202201,2331,1.078593705
202201,2359,1.197132131
202201,2362,0.616370022
202201,2367,1.04630865
202201,2387,1.211374973
202201,2444,0.813455618
202201,2474,0.579311411
202201,2482,1.87565349
202201,2504,1.201021217
202201,2511,1.022035352
202201,2534,0.426221489
202201,2538,0.653535562
202201,2545,1.075454837
202201,2601,1.478388125
202201,2607,1.56244772
202201,2641,1.263194369
202201,2736,1.561934995
202201,2834,0.964453235
202201,2836,1.077762978
202201,2851,0.716007487
202201,2897,1.277595682
202201,2903,0.451665194
202201,2913,1.052778294
202201,2915,1.707813432
202201,3013,0.769962193
202201,3027,1.184208405
202201,3047,1.334567611
202201,3114,1.165466843
202201,3265,0.830230519
202201,3354,1.154531972
202201,3360,0.869635647
202201,3437,1.451248008
202201,3520,1.287374352
202201,3548,1.252913231
202201,3605,1.478796993
202201,3617,0.686192381
202201,3666,1.351414421
202201,3703,1.074202371
202201,4123,0.79037996
202201,4155,0.307634083
202201,4306,0.894936367
202201,4433,0.387563028
202201,4529,1.638647928
202201,4543,0.992782777
202201,4563,0.295571315
202201,4566,0.521228731
202201,4702,1.687670885
202201,4766,0.215536505
202201,4967,0.950258935
202201,5530,0.389674821
202201,5533,0.468027696
202201,5534,0.3805622
202201,6120,1.393332221
202201,6133,0.902401172
202201,6139,1.022631662
202201,6167,1.536247547
202201,6176,0.425160788
202201,6226,1.924408587
202201,6462,1.182205206
202201,6506,0.478114576
202201,6605,0.504751179
202201,6609,0.616057821
202201,8096,0.772793934
202201,8105,1.232933221
202201,8110,1.471413516
202201,8403,0.302602368
202201,8421,0.87108902
202201,8450,1.946992186
202201,8930,0.565241943
202201,9904,1.178502718
202202,1319,0.881447205
202202,1336,0.39405103
202202,1339,1.274132783
202202,1402,0.387892191
202202,1413,0.658145837
202202,1434,0.437550538
202202,1447,1.07791587
202202,1451,0.746095032
202202,1467,0.211545261
202202,1473,0.633927217
202202,1539,1.821888213
202202,1587,0.773766582
202202,1701,0.710299654
202202,1721,1.983554794
202202,1904,0.59378223
202202,1905,1.465109942
202202,1906,0.654844269
202202,2027,1.582924159
202202,2062,0.675476996
202202,2069,1.848826318
202202,2211,0.485181947
202202,2230,0.729126977
202202,2331,1.156919837
202202,2349,1.260798155
202202,2354,1.146631062
202202,2359,1.304227393
202202,2363,1.589069269
202202,2367,1.733682788
202202,2392,0.791620511
202202,2417,2.064580023
202202,2451,0.619347249
202202,2468,0.560524741
202202,2474,0.482049526
202202,2483,1.194574631
202202,2485,1.220892935
202202,2488,0.463890853
202202,2489,1.408305967
202202,2511,0.726716623
202202,2538,0.496221415
202202,2548,0.372384789
202202,2607,1.496531285
202202,2612,1.523637395
202202,2617,1.570305051
202202,2809,0.456012069
202202,2913,0.703075734
202202,3013,1.384941095
202202,3047,1.340068796
202202,3051,2.129672688
202202,3056,0.833215879
202202,3058,1.251920124
202202,3114,1.131327417
202202,3231,0.598312335
202202,3265,1.40772369
202202,3296,2.047705328
202202,3306,1.101961404
202202,3376,0.771241896
202202,3419,1.941543379
202202,3432,0.561981036
202202,3531,0.651831115
202202,3617,0.573547878
202202,3625,1.120594203
202202,3693,0.883001152
202202,4102,1.20914276
202202,4106,1.395039486
202202,4121,1.533068475
202202,4306,0.715838933
202202,4432,1.158429076
202202,4532,0.814740967
202202,4543,1.065223422
202202,4707,0.364711856
202202,4746,1.033366687
202202,4942,0.797484817
202202,4960,1.482395784
202202,4967,1.461122844
202202,5009,1.401061832
202202,5211,0.571035329
202202,5251,0.970588724
202202,5371,1.546810395
202202,5426,0.987098365
202202,5464,1.711656922
202202,5519,0.365711875
202202,5530,0.720380518
202202,6109,0.094680985
202202,6114,0.779094315
202202,6139,1.054461303
202202,6156,1.34878079
202202,6164,1.406706098
202202,6167,1.283061102
202202,6220,0.478735002
202202,6226,0.850696669
202202,6512,0.09935844
202202,6603,0.785041694
202202,8032,0.601277584
202202,8044,1.081975124
202202,8103,1.396612158
202202,8107,1.137069988
202202,8131,0.509713245
202202,8916,0.468588146
202202,8936,1.121573043
202202,9904,0.705297012
202202,1319,0.930680807
202202,1339,1.270059652
202202,1413,0.695987368
202202,1434,0.438364338
202202,1447,1.17049114
202202,1449,1.225518045
202202,1451,0.812632623
202202,1467,0.213051937
202202,1473,0.619303859
202202,1721,2.022268065
202202,1904,0.627438857
202202,1906,0.570722067
202202,2027,1.591088901
202202,2062,0.704480706
202202,2069,1.901013679
202202,2211,0.480915961
202202,2331,1.16884651
202202,2349,1.321099318
202202,2359,1.381011277
202202,2363,1.704198883
202202,2367,1.770353156
202202,2392,0.857846339
202202,2417,2.089302012
202202,2442,1.11887956
202202,2451,0.636065308
202202,2474,0.578502254
202202,2483,1.04667298
202202,2485,1.379669667
202202,2488,0.573664419
202202,2489,1.472950869
202202,2506,0.405142091
202202,2511,0.706556456
202202,2538,0.553887785
202202,2543,1.069788694
202202,2548,0.421317484
202202,2607,1.528684873
202202,2612,1.658021395
202202,2616,0.316858448
202202,2617,1.75062607
202202,2809,0.489081095
202202,2845,0.473538861
202202,2913,0.732402927
202202,3013,1.4686411
202202,3051,2.445196935
202202,3056,0.843769794
202202,3114,1.066465991
202202,3231,0.672285251
202202,3265,1.44181663
202202,3284,0.368228791
202202,3296,1.886363029
202202,3306,1.196875451
202202,3432,0.977202193
202202,3531,0.723052198
202202,3607,1.21186184
202202,3652,0.551351645
202202,3693,0.880873369
202202,4121,1.434138571
202202,4155,0.51259673
202202,4306,0.681012874
202202,4432,1.584040487
202202,4529,1.63585273
202202,4532,0.783586811
202202,4543,1.164388952
202202,4707,0.398884711
202202,4746,0.974104256
202202,4942,0.829735112
202202,4960,1.64072509
202202,4967,1.532365052
202202,5009,1.518523924
202202,5211,0.610296036
202202,5251,0.71164925
202202,5371,1.732913073
202202,5426,1.18761275
202202,5464,1.816949653
202202,5488,0.577138293
202202,5519,0.319536781
202202,5530,0.642325788
202202,6109,0.179706646
202202,6114,0.929962861
202202,6117,0.379333956
202202,6139,1.095571234
202202,6156,1.375147775
202202,6164,1.443473093
202202,6167,1.439765591
202202,6220,0.462015994
202202,6226,1.034010929
202202,6240,0.833264126
202202,6248,0.445390991
202202,6418,1.29694264
202202,6512,0.396909576
202202,6603,0.785504727
202202,8032,0.762669805
202202,8044,1.036828963
202202,8072,0.593321904
202202,8103,1.480437349
202202,8107,1.17255503
202202,8916,0.541592425
202202,8936,1.074933567
202202,9904,0.648701828
202202,9962,1.734069711
202303,1104,0.437102688
202303,1304,0.778121093
202303,1307,0.93745435
202303,1310,0.402875027
202303,1313,0.904094156
202303,1326,0.703209995
202303,1339,1.152994488
202303,1437,0.395453678
202303,1444,0.315652078
202303,1449,1.984086204
202303,1467,0.262084044
202303,1472,0.639095415
202303,1473,0.144371056
202303,1532,0.631943074
202303,1603,1.040130288
202303,1708,0.839172411
202303,1718,0.379720343
202303,1802,1.235682162
202303,1907,0.79925383
202303,1909,0.591722284
202303,2029,0.769842685
202303,2106,0.578580604
202303,2316,1.401097039
202303,2355,1.441672656
202303,2357,1.618318395
202303,2374,0.223619159
202303,2387,0.673965417
202303,2390,1.179269655
202303,2392,0.847020506
202303,2406,0.422811876
202303,2409,1.125627667
202303,2474,0.47173369
202303,2488,0.809205756
202303,2495,1.27215556
202303,2516,-0.076099971
202303,2542,-0.123344157
202303,2603,0.690315487
202303,2611,0.427519245
202303,2615,0.769919816
202303,2617,0.456289571
202303,2636,0.14608404
202303,2809,0.198943718
202303,2816,0.943108893
202303,2832,0.422127345
202303,2850,0.387079497
202303,2852,0.571078388
202303,2867,0.131836203
202303,2905,0.162103596
202303,2913,0.942437865
202303,2915,0.754466998
202303,3015,0.412464602
202303,3060,1.18516944
202303,3268,0.348608328
202303,3294,0.25867273
202303,3296,0.436078235
202303,3312,0.122489115
202303,3390,0.748148416
202303,3437,0.796964242
202303,3481,1.175842457
202303,3531,-0.118948708
202303,3535,1.027477022
202303,3605,0.810793074
202303,3622,1.023857918
202303,3645,1.743843084
202303,3666,1.458292546
202303,3691,1.074365781
202303,3708,0.963500953
202303,3712,0.878039738
202303,4438,0.794271397
202303,4510,0.779546411
202303,4550,0.437553892
202303,4561,0.829029907
202303,4744,0.393846667
202303,4909,1.748401392
202303,4933,0.663498224
202303,4960,0.498287266
202303,4973,1.138388036
202303,5213,0.424636085
202303,5230,0.036326881
202303,5469,0.902621241
202303,5512,0.182112727
202303,5905,0.146870555
202303,6114,0.945488492
202303,6163,0.872719836
202303,6177,0.274995177
202303,6194,1.517441436
202303,6220,0.69841141
202303,6432,1.090815943
202303,6558,1.47647426
202303,6684,1.900045953
202303,8039,0.612443482
202303,8043,0.586269262
202303,8103,0.576482894
202303,8105,0.978591564
202303,8163,0.537405704
202303,8942,0.391121015
202303,9904,0.616780364
202303,9919,-0.226580335
202303,9924,0.580233871
202303,9945,1.050914059
202303,1104,0.574816287
202303,1307,1.023718944
202303,1313,0.902932167
202303,1326,0.840872244
202303,1339,1.276728167
202303,1444,0.429001053
202303,1447,0.207053499
202303,1449,1.761876507
202303,1451,0.210393599
202303,1467,0.239178879
202303,1532,0.612205666
202303,1603,1.132410669
202303,1708,0.990542679
202303,1718,0.454473073
202303,1802,1.210956703
202303,1907,0.74326424
202303,1909,0.644106539
202303,2316,1.416366814
202303,2357,1.459707333
202303,2374,0.369946407
202303,2387,0.819119494
202303,2390,0.830760403
202303,2392,0.801052624
202303,2409,1.185460152
202303,2444,0.711178623
202303,2474,0.449737486
202303,2488,0.736589728
202303,2516,1.252524623
202303,2527,0.48283452
202303,2542,-0.129321098
202303,2603,0.671771179
202303,2611,0.709708938
202303,2614,0.496160801
202303,2615,1.058900318
202303,2617,0.801344001
202303,2636,0.346532534
202303,2701,0.529982824
202303,2809,0.233584161
202303,2816,0.670344115
202303,2850,0.361688502
202303,2852,0.612157478
202303,2867,0.236868638
202303,2881,0.687026888
202303,2882,0.682945246
202303,2883,0.744280099
202303,2888,0.743877831
202303,2905,0.399286086
202303,2913,0.931573035
202303,2915,0.744295644
202303,3015,0.530523907
202303,3060,1.191391064
202303,3266,0.423345999
202303,3294,0.23005968
202303,3296,0.552610671
202303,3312,0.24161102
202303,3390,0.900269865
202303,3481,1.276028047
202303,3512,0.092446588
202303,3531,-0.143915724
202303,3535,0.984534806
202303,3605,0.768738825
202303,3622,1.047987694
202303,3691,1.03742692
202303,3708,1.061611417
202303,3712,0.924662367
202303,4438,0.682527996
202303,4510,0.851038482
202303,4561,0.939865698
202303,4720,0.545144059
202303,4744,0.296189162
202303,4909,2.096815662
202303,4930,0.136577531
202303,4933,0.583601345
202303,4960,0.646679265
202303,4973,1.403835994
202303,5213,0.535891832
202303,5230,0.057662146
202303,5464,0.610282386
202303,5469,0.956369817
202303,5512,0.299659166
202303,5905,0.311380832
202303,6108,1.470801671
202303,6114,1.174975912
202303,6163,1.152888474
202303,6179,-0.124745954
202303,6194,1.459096958
202303,6220,0.675826685
202303,6290,1.218618609
202303,6432,1.14006644
202303,8039,0.592333815
202303,8043,0.663257048
202303,8096,0.541302066
202303,8103,0.598223986
202303,8163,0.655500735
202303,8410,1.414385395
202303,9904,0.584917703
202303,9919,0.29311482
202303,9924,0.571716788
202303,9935,0.114650913
202303,9945,1.222967748
202204,1101,0.9021298
202204,1103,0.974697985
202204,1104,0.606568081
202204,1108,1.552964606
202204,1218,-0.101666342
202204,1234,0.22838403
202204,1258,-0.080866665
202204,1312,0.417278821
202204,1313,0.839736268
202204,1437,0.972103091
202204,1460,0.35111652
202204,1603,0.597726332
202204,1608,0.636894255
202204,1612,1.439833957
202204,1618,0.417252472
202204,1710,0.653612223
202204,1714,0.539785705
202204,1718,0.616689675
202204,1737,0.14340347
202204,2022,0.38995942
202204,2317,0.427354357
202204,2323,1.410173858
202204,2332,0.818065175
202204,2354,1.520127807
202204,2355,0.578847828
202204,2362,0.390257189
202204,2390,1.213399416
202204,2392,1.075769348
202204,2402,0.728860968
202204,2442,0.467918578
202204,2485,0.704579988
202204,2489,0.839625288
202204,2501,0.473621656
202204,2511,0.353829642
202204,2515,0.278967377
202204,2520,0.461953245
202204,2524,0.540387617
202204,2534,0.40137999
202204,2535,0.114442391
202204,2542,0.104730495
202204,2547,0.473860504
202204,2605,0.391390087
202204,2611,1.090903656
202204,2612,0.880951595
202204,2616,0.2680063
202204,2641,0.314232446
202204,2701,0.44085739
202204,2702,0.911807927
202204,2704,0.644399182
202204,2705,0.473459543
202204,2736,1.423391667
202204,2809,0.746013264
202204,2812,0.450415498
202204,2834,0.969621609
202204,2838,0.456936011
202204,2845,0.574474175
202204,2851,0.573355899
202204,2887,1.325822864
202204,2897,0.479895633
202204,2903,0.172305424
202204,3015,0.393626775
202204,3050,0.091648028
202204,3055,0.856699255
202204,3056,-0.192628016
202204,3059,1.728135778
202204,3213,0.260660675
202204,3231,0.922126769
202204,3272,0.586838933
202204,3294,0.864485672
202204,3498,1.075719257
202204,3518,1.678267947
202204,3607,0.270956515
202204,3628,1.306988825
202204,4111,0.397113169
202204,4306,0.437125688
202204,4417,-0.018671801
202204,4707,0.334653895
202204,4746,0.928399313
202204,4906,0.351770008
202204,4938,0.393888214
202204,5498,0.433407515
202204,5512,1.008348881
202204,5516,0.7741821
202204,5521,0.494743426
202204,5522,0.214948811
202204,5530,0.169271714
202204,5534,0.178316809
202204,5905,0.08656516
202204,6120,0.397114474
202204,6139,1.190374003
202204,6142,1.013347844
202204,6163,0.496090367
202204,6164,0.799574138
202204,6185,0.448840974
202204,6194,0.39858781
202204,6578,0.06086594
202204,8213,0.572015376
202204,8401,0.547590875
202204,9902,0.705430445
202204,9934,0.628341148
202301,1103,1.441704316
202301,1109,0.387508036
202301,1217,0.852454391
202301,1305,1.152415628
202301,1307,0.602548465
202301,1310,0.966699938
202301,1312,1.044817094
202301,1313,1.245902676
202301,1321,0.658659659
202301,1402,0.528371399
202301,1423,0.171818091
202301,1437,1.606513895
202301,1447,0.93968178
202301,1455,0.704127535
202301,1471,1.698576294
202301,1473,0.619575929
202301,1504,2.161606401
202301,1525,0.747184092
202301,1608,1.722092587
202301,1612,1.913095406
202301,1616,1.113510207
202301,1618,1.845970766
202301,1710,1.144749904
202301,1714,0.641626801
202301,1718,0.8121245
202301,1737,0.361584778
202301,1742,0.361665585
202301,1806,0.359488785
202301,1815,1.133649552
202301,2007,1.524054116
202301,2010,0.784646766
202301,2023,1.213534649
202301,2029,1.080160806
202301,2031,0.200207099
202301,2038,1.469010765
202301,2104,0.934056655
202301,2204,1.276007735
202301,2312,0.914362252
202301,2323,0.833168192
202301,2354,1.019844057
202301,2362,0.095665509
202301,2390,1.544686758
202301,2393,0.677639031
202301,2399,2.173019831
202301,2427,1.939438167
202301,2489,1.110105847
202301,2492,2.566734006
202301,2515,1.072942117
202301,2538,0.993987168
202301,2548,0.017273519
202301,2601,0.922348495
202301,2605,0.961279519
202301,2611,1.579482294
202301,2612,1.069486595
202301,2705,0.763158828
202301,2736,1.688942605
202301,2809,0.582326114
202301,2820,0.406262341
202301,2832,0.38362912
202301,2834,0.997026472
202301,2838,0.675488142
202301,2851,0.947806061
202301,2867,0.571889219
202301,2903,0.373861143
202301,2913,0.899319045
202301,3052,0.350229561
202301,3287,0.803022558
202301,3306,1.653953153
202301,3481,1.194904197
202301,3689,1.486184819
202301,4113,0.900252999
202301,4123,0.958696844
202301,4173,1.32431967
202301,4207,0.683427624
202301,4533,1.038110469
202301,4543,2.187382224
202301,4711,0.332393333
202301,4714,0.561717559
202301,4716,0.403286925
202301,4909,1.643603598
202301,4939,0.639096762
202301,4942,0.475547665
202301,5206,0.628095131
202301,5356,0.160124931
202301,5498,0.877483157
202301,5511,0.201305564
202301,5512,1.481531482
202301,5530,0.154920565
202301,5531,1.031552159
202301,5533,0.535994352
202301,5905,0.820237485
202301,6173,2.277933618
202301,6194,0.752808284
202301,8011,0.763742601
202301,8059,0.422521821
202301,8110,1.829686607
202301,8410,0.377137412
202301,8905,0.248019096
202301,9902,0.719720477
202301,9934,0.809812298
202301,1103,1.097172188
202301,1217,0.819880097
202301,1305,1.257848613
202301,1307,0.721017172
202301,1310,0.934378153
202301,1312,1.065484914
202301,1313,1.274693581
202301,1325,0.554729243
202301,1402,0.459727714
202301,1423,0.196655572
202301,1437,1.56945101
202301,1447,0.749995963
202301,1455,0.734772372
202301,1471,1.666334761
202301,1473,0.634345272
202301,1608,1.451250658
202301,1612,1.721223582
202301,1616,1.146550755
202301,1618,1.713879515
202301,1710,1.080033802
202301,1714,0.603186562
202301,1718,0.782750348
202301,1737,0.305200322
202301,1742,0.094918884
202301,1815,1.149722582
202301,2010,0.735683429
202301,2022,0.91989407
202301,2023,1.136361764
202301,2029,0.89338032
202301,2031,0.167654985
202301,2038,1.320049709
202301,2104,0.852043305
202301,2323,0.827398512
202301,2354,1.000243062
202301,2362,0.205506274
202301,2365,0.885380308
202301,2393,1.007028451
202301,2489,1.308783399
202301,2491,0.542352492
202301,2505,0.667707144
202301,2515,0.981896435
202301,2536,0.349578433
202301,2538,0.98418825
202301,2548,0.045524032
202301,2601,0.919833797
202301,2605,0.747767021
202301,2611,1.111915004
202301,2612,0.792806897
202301,2705,0.887499735
202301,2801,0.351506419
202301,2809,0.643883729
202301,2820,0.378760471
202301,2832,0.404422028
202301,2834,1.054667426
202301,2836,0.50399963
202301,2838,0.778817683
202301,2851,0.95581246
202301,2867,0.673804567
202301,2881,0.916994989
202301,2882,0.831529964
202301,2883,0.949691707
202301,2889,1.276499457
202301,2891,0.857567548
202301,2903,0.383505951
202301,2913,0.924245004
202301,3052,0.217372812
202301,3252,1.434314429
202301,3287,0.683536353
202301,3481,1.295562684
202301,3607,0.868777827
202301,3615,1.261829771
202301,3666,1.044392565
202301,4120,0.540720832
202301,4123,0.852635209
202301,4173,1.308095718
202301,4207,0.620270603
202301,4303,0.746742889
202301,4533,1.139836409
202301,4711,0.232020601
202301,4714,0.335757018
202301,4909,1.60476453
202301,4939,0.489765404
202301,5206,0.529270255
202301,5356,0.077986277
202301,5498,1.182875568
202301,5511,0.590026968
202301,5512,1.153226386
202301,5530,0.07769718
202301,5531,0.875947853
202301,5533,0.500577316
202301,5905,0.959831445
202301,6173,2.066303042
202301,6194,0.658967977
202301,6405,1.235091772
202301,8011,0.714685142
202301,8110,1.804876413
202301,8410,0.277101538
202301,8905,0.410113526
202301,9934,0.780354078
202301,9944,0.148753006
202302,1102,-0.072211695
202302,1339,0.288356901
202302,1402,0.388954656
202302,1472,0.134462112
202302,1532,0.382660509
202302,1540,0.043452988
202302,1569,0.435364381
202302,1616,0.147284916
202302,1714,0.049740541
202302,1718,0.474472453
202302,1722,0.67521519
202302,1742,-0.345143327
202302,1802,0.851927562
202302,1806,0.597280224
202302,1909,0.608604638
202302,2029,0.3078612
202302,2031,0.476953302
202302,2034,0.228864343
202302,2106,0.443488234
202302,2107,0.511020839
202302,2201,1.065055679
202302,2204,0.992558807
202302,2211,0.021771017
202302,2323,1.74324242
202302,2331,0.944305084
202302,2332,1.253601554
202302,2354,0.985955157
202302,2359,1.550413811
202302,2363,-0.303012701
202302,2367,0.717956673
202302,2375,1.259991444
202302,2387,0.741238429
202302,2390,0.721092602
202302,2392,0.376203071
202302,2409,1.369119142
202302,2442,0.913592067
202302,2474,0.479281303
202302,2485,0.900397741
202302,2492,1.076701243
202302,2516,-0.925005437
202302,2607,0.849913791
202302,2608,0.228272392
202302,2611,0.377437367
202302,2636,0.414279812
202302,2809,0.28593523
202302,2867,0.504601527
202302,2905,0.494257619
202302,2913,0.446856966
202302,3010,0.411030509
202302,3232,0.210025239
202302,3252,0.434367515
202302,3306,3.472946412
202302,3339,0.749187137
202302,3432,0.700686186
202302,3438,1.066432058
202302,3481,1.857381429
202302,3531,0.440230187
202302,3545,1.1300192
202302,3548,0.552150311
202302,3605,0.750988859
202302,3669,0.718155553
202302,3679,0.694108397
202302,3703,0.546779881
202302,3708,0.208822129
202302,3715,1.630103589
202302,4306,0.164129186
202302,4510,0.85871772
202302,4532,0.226055815
202302,4533,0.294257855
202302,4744,1.284943612
202302,4906,0.890435926
202302,4909,0.680226603
202302,4933,0.383241421
202302,4942,0.532606865
202302,5392,0.803530636
202302,5488,1.203453882
202302,5512,0.532490136
202302,5515,0.28262193
202302,5530,0.073886014
202302,5533,0.135364472
202302,6113,1.074774904
202302,6116,1.712325796
202302,6120,0.903059502
202302,6173,1.006989725
202302,6179,0.51736318
202302,6194,1.15590407
202302,6198,0.015604645
202302,6234,1.245182283
202302,6284,0.984085346
202302,6418,-0.71081514
202302,8011,1.227432309
202302,8054,1.013754184
202302,8150,0.270477349
202302,8390,-0.870134989
202302,8410,1.412958356
202302,8942,0.347522729
202302,9904,0.437601937
202302,9927,-0.204131841
202302,9934,0.167720672
202302,9945,0.663735576
202302,1102,-0.01704098
202302,1109,0.132796989
202302,1326,0.468450968
202302,1339,0.255251141
202302,1402,0.348853902
202302,1472,0.547560532
202302,1532,0.421429119
202302,1540,0.09648454
202302,1569,0.429132587
202302,1616,0.053173567
202302,1714,0.042418702
202302,1718,0.375283912
202302,1722,0.666652315
202302,1742,-0.254472855
202302,1802,0.925248491
202302,1806,0.469755744
202302,1909,0.562175689
202302,2031,0.412465954
202302,2034,0.196024895
202302,2106,0.415000074
202302,2107,0.433109614
202302,2204,0.962480331
202302,2211,0.043173533
202302,2323,1.619436603
202302,2354,0.976690972
202302,2359,1.309452808
202302,2363,0.182659119
202302,2367,0.683758088
202302,2375,1.005337173
202302,2387,0.655552882
202302,2390,0.804211836
202302,2392,0.37280354
202302,2409,1.326759011
202302,2442,0.678132209
202302,2474,0.374896402
202302,2492,0.906584491
202302,2516,-1.509769758
202302,2543,0.595027523
202302,2607,0.670769369
202302,2608,0.178153204
202302,2611,0.207310359
202302,2636,0.265519601
202302,2809,0.251235858
202302,2816,0.671812241
202302,2832,0.198419585
202302,2850,0.338235875
202302,2851,0.882527354
202302,2867,0.40145923
202302,2881,0.814328182
202302,2882,0.715859716
202302,2883,0.5191977
202302,2885,0.590329409
202302,2888,0.577038877
202302,2891,0.598314235
202302,2905,0.312384257
202302,2913,0.443248217
202302,3232,0.317382092
202302,3252,0.487792522
202302,3306,2.855157325
202302,3339,0.719524974
202302,3481,1.604481538
202302,3531,0.565996504
202302,3545,1.07402836
202302,3669,0.638255097
202302,3679,0.687348695
202302,3703,0.546691278
202302,3708,0.241098576
202302,4510,0.793904572
202302,4532,0.201680705
202302,4533,0.560486667
202302,4744,1.447423063
202302,4909,0.604521701
202302,4933,0.724665286
202302,4942,0.518145525
202302,5392,0.744119634
202302,5464,1.045338215
202302,5488,1.053506507
202302,5512,0.438675671
202302,5515,0.239424775
202302,5521,0.006484018
202302,5530,0.063957172
202302,6108,0.024185114
202302,6114,0.066227908
202302,6116,1.626891427
202302,6120,1.125597888
202302,6158,0.178493812
202302,6179,0.473091449
202302,6194,1.160431299
202302,6198,-0.214672423
202302,6234,1.126739063
202302,6284,0.94379807
202302,8054,0.838462733
202302,8150,0.199708238
202302,8240,0.484094603
202302,8390,-0.675042226
202302,8410,1.293618542
202302,8942,0.340078401
202302,9904,0.496539815
202302,9934,0.105500927
202302,9945,0.495727852
202403,1101,0.277835886
202403,1104,0.471983415
202403,1217,0.486960501
202403,1218,0.516142908
202403,1312,0.842009939
202403,1409,0.726818365
202403,1416,0.742740791
202403,1434,0.746923707
202403,1471,0.781692094
202403,1530,1.17944127
202403,1570,0.841662284
202403,1603,0.957766174
202403,1710,0.180915438
202403,1718,0.347260831
202403,1722,0.604176962
202403,1725,1.323537472
202403,1806,0.841621248
202403,1810,0.470937808
202403,1907,1.038731423
202403,2009,1.243817443
202403,2010,0.665917817
202403,2030,0.79468777
202403,2034,0.579776581
202403,2069,0.637723777
202403,2102,0.180544605
202403,2104,0.625668336
202403,2107,0.310826997
202403,2332,0.854166172
202403,2337,0.939286935
202403,2371,1.029622462
202403,2375,1.172090043
202403,2387,0.540945779
202403,2392,1.868910948
202403,2409,1.109093618
202403,2477,0.995085997
202403,2506,0.602287152
202403,2515,0.858018963
202403,2516,0.644301073
202403,2527,0.869308061
202403,2601,0.359754032
202403,2603,1.007110002
202403,2606,0.535749507
202403,2607,0.69333774
202403,2609,1.08993746
202403,2614,0.690686992
202403,2615,1.391106594
202403,2617,0.780801515
202403,2641,0.632453761
202403,2718,0.589929861
202403,2820,0.156373571
202403,2838,0.582670546
202403,2915,0.505867564
202403,3015,1.192355977
202403,3026,0.445246291
202403,3308,0.579148699
202403,3323,0.672774341
202403,3481,1.35704667
202403,3498,0.975138516
202403,3576,0.942239018
202403,3605,1.650592004
202403,3622,1.250773797
202403,3628,0.35694559
202403,3703,1.014747199
202403,3709,0.962388242
202403,3714,1.091649642
202403,4142,0.659795059
202403,4430,0.529512974
202403,4438,0.390639502
202403,4540,1.624246988
202403,4541,0.840074187
202403,4564,1.035336105
202403,4577,0.032365561
202403,4916,1.087635323
202403,5438,0.645283203
202403,5469,0.757412992
202403,5511,0.451573326
202403,5521,0.511910731
202403,5531,0.548817604
202403,5533,0.438442037
202403,5608,0.811961188
202403,5876,0.761837853
202403,5905,-0.066103729
202403,6108,1.019094371
202403,6136,0.09954075
202403,6158,0.307643894
202403,6175,0.583187079
202403,6191,0.945432343
202403,6220,0.653968454
202403,6270,1.225279022
202403,6477,1.172244648
202403,6582,1.403928774
202403,8021,1.608477229
202403,8240,1.054178776
202403,8249,1.258605868
202403,8415,0.424672272
202403,8421,0.748764488
202403,8432,0.558235171
202403,8929,-0.33590815
202403,9904,0.583530016
202403,9907,0.335170509
202403,1101,0.292376338
202403,1104,0.444795975
202403,1217,0.412395705
202403,1218,0.532895234
202403,1312,0.703061651
202403,1409,0.618275518
202403,1416,0.690458305
202403,1434,0.700021939
202403,1451,0.394373747
202403,1471,0.482740456
202403,1570,0.844767859
202403,1603,0.903438087
202403,1710,0.135373742
202403,1718,0.381325917
202403,1722,0.442458121
202403,1725,1.170733988
202403,1806,0.867620816
202403,1810,0.461552244
202403,1907,0.924608173
202403,2009,1.175202396
202403,2010,0.531204685
202403,2030,0.729437581
202403,2034,0.573405725
202403,2069,0.721197363
